person_id,x,y,cluster
Grp20220712.15.1,20.442633,2.222007,0
Grp20220712.15.1,20.437277,2.237592,0
Grp20220712.15.1,20.431774,2.241558,0
Grp20220712.15.1,20.448481,2.223806,0
Grp20220712.15.1,20.464380,2.229155,0
Grp20220712.15.1,20.438929,2.282697,0
Grp20220712.15.1,20.372040,2.369973,0
Grp20220712.15.1,20.340731,2.419481,0
Grp20220712.15.1,20.276291,2.494887,0
Grp20220712.15.1,20.274374,2.527811,0
Grp20220712.15.1,20.276047,2.544922,0
Grp20220712.15.1,20.281847,2.577058,0
Grp20220712.15.1,20.262327,2.604770,0
Grp20220712.15.1,20.261375,2.619628,0
Grp20220712.15.1,20.244947,2.644908,0
Grp20220712.15.1,20.260113,2.662421,0
Grp20220712.15.1,20.268414,2.673975,0
Grp20220712.15.1,20.280291,2.686183,0
Grp20220712.15.1,20.337999,2.613160,0
Grp20220712.15.1,20.397455,2.532624,0
Grp20220712.15.1,20.442661,2.476986,0
Grp20220712.15.1,20.415169,2.522291,0
Grp20220712.15.1,20.382790,2.565845,0
Grp20220712.15.1,20.398418,2.557213,0
Grp20220712.15.1,20.339706,2.595798,0
Grp20220712.15.1,20.293867,2.627668,0
Grp20220712.15.1,20.245443,2.663952,0
Grp20220712.15.1,20.219156,2.693463,0
Grp20220712.15.1,20.210938,2.722853,0
Grp20220712.15.1,20.202814,2.747087,0
Grp20220712.15.1,20.224953,2.729495,0
Grp20220712.15.1,20.229269,2.706371,0
Grp20220712.15.1,20.233971,2.681496,0
Grp20220712.15.1,20.251492,2.656619,0
Grp20220712.15.1,20.264360,2.635983,0
Grp20220712.15.1,20.284376,2.611907,0
Grp20220712.15.1,20.295771,2.577342,0
Grp20220712.15.1,20.304626,2.547990,0
Grp20220712.15.1,20.316227,2.527107,0
Grp20220712.15.1,20.322071,2.508585,0
Grp20220712.15.1,20.330442,2.500037,0
Grp20220712.15.1,20.347267,2.498104,0
Grp20220712.15.1,20.353470,2.480918,0
Grp20220712.15.1,20.346590,2.479312,0
Grp20220712.15.1,20.323414,2.479305,0
Grp20220712.15.1,20.318245,2.477176,0
Grp20220712.15.1,20.385298,2.416480,0
Grp20220712.15.1,20.432308,2.370826,0
Grp20220712.15.1,20.402824,2.326434,0
Grp20220712.15.1,20.361322,2.292128,0
Grp20220712.15.1,20.330095,2.248509,0
Grp20220712.15.1,20.394079,2.216150,0
Grp20220712.15.1,20.439545,2.214412,0
Grp20220712.15.1,20.474749,2.219921,0
Grp20220712.15.1,20.549007,2.155103,0
Grp20220712.15.1,20.536268,2.167430,0
Grp20220712.15.1,20.575687,2.108270,0
Grp20220712.15.1,20.642145,2.026915,0
Grp20220712.15.1,20.689617,1.975692,0
Grp20220712.15.1,20.722425,1.936725,0
Grp20220712.15.1,20.620794,1.957514,0
Grp20220712.15.1,20.557110,1.943360,0
Grp20220712.15.1,20.479874,1.928708,0
Grp20220712.15.1,20.507759,1.912764,0
Grp20220712.15.1,20.522676,1.934032,0
Grp20220712.15.1,20.532166,1.946761,0
Grp20220712.15.1,20.457703,1.956352,0
Grp20220712.15.1,20.372879,1.973487,0
Grp20220712.15.1,20.296095,1.987249,0
Grp20220712.15.1,20.305700,2.112984,0
Grp20220712.15.1,20.338985,1.988526,0
Grp20220712.15.1,20.362576,1.999921,0
Grp20220712.15.1,20.379992,2.016025,0
Grp20220712.15.1,20.390770,2.027828,0
Grp20220712.15.1,20.403727,2.016504,0
Grp20220712.15.1,20.391943,2.034710,0
Grp20220712.15.1,20.239536,2.229967,0
Grp20220712.15.1,20.102772,2.288103,0
Grp20220712.15.1,19.963213,2.408122,0
Grp20220712.15.1,19.852049,2.493574,0
Grp20220712.15.1,19.723536,2.583595,0
Grp20220712.15.1,19.650337,2.645496,0
Grp20220712.15.1,19.623480,2.675646,0
Grp20220712.15.1,19.610472,2.710562,0
Grp20220712.15.1,19.487082,2.858202,0
Grp20220712.15.1,19.404757,2.804590,0
Grp20220712.15.1,19.329340,2.760417,0
Grp20220712.15.1,19.353500,2.755267,0
Grp20220712.15.1,19.432590,2.715356,0
Grp20220712.15.1,19.516354,2.676845,0
Grp20220712.15.1,19.562475,2.645912,0
Grp20220712.15.1,19.626057,2.594668,0
Grp20220712.15.1,19.678976,2.545786,0
Grp20220712.15.1,19.727633,2.506905,0
Grp20220712.15.1,19.728970,2.499377,0
Grp20220712.15.1,19.749866,2.512469,0
Grp20220712.15.1,19.793545,2.485241,0
Grp20220712.15.1,19.819298,2.454447,0
Grp20220712.15.1,19.822159,2.458084,0
Grp20220712.15.1,19.827021,2.457070,0
Grp20220712.15.1,19.863527,2.402321,0
Grp20220712.15.1,19.906799,2.365933,0
Grp20220712.15.1,19.938644,2.338356,0
Grp20220712.15.1,19.964355,2.297972,0
Grp20220712.15.1,19.982868,2.265138,0
Grp20220712.15.1,19.936878,2.253856,0
Grp20220712.15.1,19.889917,2.248832,0
Grp20220712.15.1,19.858486,2.250215,0
Grp20220712.15.1,19.816460,2.226375,0
Grp20220712.15.1,19.779844,2.217486,0
Grp20220712.15.1,19.742279,2.193244,0
Grp20220712.15.1,19.659540,2.235940,0
Grp20220712.15.1,19.596872,2.264310,0
Grp20220712.15.1,19.615900,2.258205,0
Grp20220712.15.1,19.706451,2.203882,0
Grp20220712.15.1,19.781208,2.159810,0
Grp20220712.15.1,19.855024,2.115120,0
Grp20220712.15.1,19.884005,2.126639,0
Grp20220712.15.1,19.972103,2.086199,0
Grp20220712.15.1,20.018969,2.100431,0
Grp20220712.15.1,20.003233,2.157153,0
Grp20220712.15.1,20.037142,2.163777,0
Grp20220712.15.1,20.068933,2.158732,0
Grp20220712.15.1,20.032726,2.136312,0
Grp20220712.15.1,19.995169,2.124204,0
Grp20220712.15.1,19.975061,2.135590,0
Grp20220712.15.1,19.969797,2.194817,0
Grp20220712.15.1,20.021196,2.160411,0
Grp20220712.15.1,20.073975,2.105545,0
Grp20220712.15.1,20.098684,2.082595,0
Grp20220712.15.1,20.133993,2.065804,0
Grp20220712.15.1,20.106253,2.143266,0
Grp20220712.15.1,20.133303,2.097984,0
Grp20220712.15.1,20.154825,2.061107,0
Grp20220712.15.1,20.130203,2.100892,0
Grp20220712.15.1,20.170622,2.053390,0
Grp20220712.15.1,20.162380,2.107193,0
Grp20220712.15.1,20.201883,2.062674,0
Grp20220712.15.1,20.182499,2.088519,0
Grp20220712.15.1,20.160446,2.112242,0
Grp20220712.15.1,20.141346,2.133452,0
Grp20220712.15.1,20.169336,2.113643,0
Grp20220712.15.1,20.208157,2.096292,0
Grp20220712.15.1,20.252560,2.085147,0
Grp20220712.15.1,20.255131,2.085033,0
Grp20220712.15.1,20.248394,2.059901,0
Grp20220712.15.1,20.242567,2.033834,0
Grp20220712.15.1,20.247177,2.028454,0
Grp20220712.15.1,20.250799,2.020319,0
Grp20220712.15.1,20.279165,2.002418,0
Grp20220712.15.1,20.257143,2.013833,0
Grp20220712.15.1,20.233799,2.015552,0
Grp20220712.15.1,20.217445,2.015902,0
Grp20220712.15.1,20.199274,2.015103,0
Grp20220712.15.1,20.180672,2.015692,0
Grp20220712.15.1,20.165813,2.007116,0
Grp20220712.15.1,20.155403,2.005390,0
Grp20220712.15.1,20.130186,1.983105,0
Grp20220712.15.1,20.096569,1.975233,0
Grp20220712.15.1,20.079214,1.965916,0
Grp20220712.15.1,20.086964,1.952965,0
Grp20220712.15.1,20.078491,1.952302,0
Grp20220712.15.1,20.043900,1.964624,0
Grp20220712.15.1,20.016155,1.978780,0
Grp20220712.15.1,19.983572,1.985432,0
Grp20220712.15.1,19.939497,1.979408,0
Grp20220712.15.1,19.906345,1.985855,0
Grp20220712.15.1,19.877796,1.990945,0
Grp20220712.15.1,19.834070,1.999188,0
Grp20220712.15.1,19.799549,1.997387,0
Grp20220712.15.1,19.734612,1.980342,0
Grp20220712.15.1,19.568228,2.067063,0
Grp20220712.15.1,19.530191,2.089094,0
Grp20220712.15.1,19.518024,2.149447,0
Grp20220712.15.1,19.439377,2.198595,0
Grp20220712.15.1,19.450548,2.203254,0
Grp20220712.15.1,19.458048,2.191556,0
Grp20220712.15.1,19.362982,2.169840,0
Grp20220712.15.1,19.295536,2.207452,0
Grp20220712.15.1,19.312639,2.210161,0
Grp20220712.15.1,19.235931,2.211188,0
Grp20220712.15.1,19.155230,2.279472,0
